,tokenId,marketplace,block,token,price,date
3131,193,seaport,16993072,ETH,45.46155,2023-04-07 00:24:59
3132,3860,blur,16992726,ETH,58.69505,2023-04-06 23:14:11
3133,627,blur,16991761,ETH,59.2821,2023-04-06 19:57:59
3134,896,blur,16991026,,57.312,2023-04-06 17:28:11
3135,882,blur,16990863,,58.71495,2023-04-06 16:54:35
3136,9021,blur,16990794,,58.7249,2023-04-06 16:40:11
3137,904,blur,16990789,,58.7249,2023-04-06 16:39:11
3138,896,blur,16990674,,58.73485,2023-04-06 16:15:11
3139,6529,blur,16990504,,57.564,2023-04-06 15:40:11
3140,904,blur,16990419,,58.7448,2023-04-06 15:22:35
3141,904,blur,16990117,,58.7647,2023-04-06 14:20:59
3142,882,blur,16989961,,58.77465,2023-04-06 13:49:23
3143,904,blur,16989795,,58.7846,2023-04-06 13:15:11
3145,9021,blur,16989701,,58.8045,2023-04-06 12:55:35
3146,2359,seaport,16987943,ETH,59.946,2023-04-06 06:47:23
3147,5976,seaport,16987002,ETH,61.11,2023-04-06 03:33:59
3148,6720,blur,16985547,ETH,59.84925,2023-04-05 22:36:35
3149,9021,blur,16984624,,59.3418,2023-04-05 19:27:59
3150,882,blur,16984437,,58.25725,2023-04-05 18:48:59
3151,882,blur,16984136,,59.3418,2023-04-05 17:46:59
3153,904,blur,16984134,,59.33185,2023-04-05 17:46:35
3156,7335,blur,16983910,,59.35175,2023-04-05 16:59:35
3157,6698,blur,16983550,,60.695,2023-04-05 15:45:47
3158,6720,blur,16983528,,60.7547,2023-04-05 15:41:11
3159,8215,seaport,16983297,WETH,60.5577,2023-04-05 14:53:47
3160,933,blur,16983245,,60.7547,2023-04-05 14:43:23
3161,8581,blur,16983230,,60.7547,2023-04-05 14:40:23
3162,6720,blur,16983227,,60.76465,2023-04-05 14:39:47
3163,2349,seaport,16982956,ETH,60.431,2023-04-05 13:44:35
3164,933,blur,16982928,,60.76465,2023-04-05 13:38:59
3165,8581,blur,16982922,,60.76465,2023-04-05 13:37:47
3166,6720,blur,16982870,,60.76465,2023-04-05 13:27:23
3167,933,blur,16982595,,60.7746,2023-04-05 12:31:47
3168,8581,blur,16981670,,60.78455,2023-04-05 09:23:59
3169,8581,blur,16981350,,60.78455,2023-04-05 08:18:23
3170,7335,blur,16981224,,60.7746,2023-04-05 07:52:35
3171,2061,blur,16981076,ETH,68.25,2023-04-05 07:22:11
3172,1723,blur,16981013,ETH,61.491,2023-04-05 07:08:59
3173,1576,blur,16980634,,60.7547,2023-04-05 05:50:11
3174,8723,blur,16980598,,61.1129,2023-04-05 05:42:47
3175,1723,blur,16980361,,61.1129,2023-04-05 04:54:11
3176,6698,blur,16980332,,61.1129,2023-04-05 04:48:11
3178,1457,x2y2,16979953,ETH,61.42,2023-04-05 03:30:35
3179,1457,blur,16979840,,61.1129,2023-04-05 03:07:35
3180,1576,blur,16979720,,61.1129,2023-04-05 02:43:23
3181,922,blur,16978889,ETH,61.5905,2023-04-04 23:54:59
3182,4473,seaport,16978268,ETH,62.088,2023-04-04 21:48:59
3183,9021,blur,16976575,,60.98355,2023-04-04 16:02:47
3184,922,blur,16976568,,60.98355,2023-04-04 16:01:11
3185,6698,blur,16976566,,60.98355,2023-04-04 16:00:47
3186,6501,blur,16975861,,60.94375,2023-04-04 13:37:23
3187,1723,blur,16975688,,60.96365,2023-04-04 13:01:23
3188,9605,x2y2,16975642,ETH,61.8,2023-04-04 12:51:59
3189,4473,blur,16975554,,61.02335,2023-04-04 12:33:47
3190,6501,blur,16975549,,61.02335,2023-04-04 12:32:47
3191,3852,blur,16975480,ETH,62.1075,2023-04-04 12:18:47
3192,8723,blur,16975430,,60.9736,2023-04-04 12:08:47
3193,1723,blur,16975385,ETH,72.15,2023-04-04 11:59:47
3194,4799,seaport,16975272,ETH,63.01335,2023-04-04 11:36:23
3195,9605,x2y2,16975264,ETH,61.5,2023-04-04 11:34:47
3196,9021,blur,16974814,,60.9537,2023-04-04 10:02:47
3197,2272,seaport,16974260,ETH,1.34325,2023-04-04 08:09:47
3198,9021,blur,16974158,,61.4313,2023-04-04 07:48:23
3199,4799,blur,16974155,,61.44125,2023-04-04 07:47:47
3200,8723,blur,16974150,,61.44125,2023-04-04 07:46:47
3201,7851,x2y2,16973885,ETH,64.8765,2023-04-04 06:51:47
3202,4799,blur,16973806,,61.4711,2023-04-04 06:35:35
3203,9021,blur,16973696,,61.48105,2023-04-04 06:12:23
3205,6501,blur,16973550,,61.5308,2023-04-04 05:42:35
3206,7851,seaport,16973549,WETH,62.6789,2023-04-04 05:42:23
3207,4799,blur,16973504,,61.54075,2023-04-04 05:33:11
3208,447,blur,16973489,,61.6104,2023-04-04 05:30:11
3209,4799,blur,16973203,,61.6104,2023-04-04 04:30:59
3210,5992,seaport,16971927,WETH,63.7,2023-04-04 00:07:11
3211,6795,seaport,16970662,ETH,74.028,2023-04-03 19:48:23
3212,9266,blur,16970354,ETH,61.6799505,2023-04-03 18:45:35
3217,7897,seaport,16969068,ETH,65.471,2023-04-03 14:24:35
3218,9858,seaport,16968686,WETH,62.96,2023-04-03 13:06:59
3219,8665,blur,16968055,ETH,62.1875,2023-04-03 10:59:11
3220,6501,blur,16968028,,61.3119,2023-04-03 10:53:47
3221,2745,blur,16966433,,61.28205,2023-04-03 05:27:11
3222,205,seaport,16965931,ETH,63.01335,2023-04-03 03:45:47
3223,8723,blur,16965882,,61.28205,2023-04-03 03:35:59
3224,1576,blur,16965661,,61.28205,2023-04-03 02:51:35
3225,9683,seaport,16965017,,1e-18,2023-04-03 00:40:59
3226,9360,blur,16964223,,61.1925,2023-04-02 22:00:35
3227,6501,blur,16963869,,61.1925,2023-04-02 20:48:59
3228,6637,seaport,16962542,ETH,70.93355,2023-04-02 16:18:59
3229,9360,blur,16962439,,60.7945,2023-04-02 15:58:11
3230,5836,blur,16962158,ETH,62.4839105,2023-04-02 15:00:47
3231,9534,blur,16961713,ETH,61.6799505,2023-04-02 13:30:23
3232,8867,seaport,16961256,ETH,60.68505,2023-04-02 11:57:47
3233,6487,blur,16961026,ETH,61.6799505,2023-04-02 11:11:35
3234,9360,blur,16960740,,60.24725,2023-04-02 10:13:11
3235,8867,blur,16960514,,60.24725,2023-04-02 09:27:23
3236,9360,blur,16960433,,60.24725,2023-04-02 09:11:11
3237,1576,blur,16960313,,60.2572,2023-04-02 08:46:35
3238,6993,seaport,16960290,ETH,73.1325,2023-04-02 08:41:59
3239,8723,blur,16959967,,60.72485,2023-04-02 07:35:47
3241,3691,blur,16959840,ETH,61.75169,2023-04-02 07:09:59
3242,3691,blur,16959712,,61.1925,2023-04-02 06:43:23
3243,8975,seaport,16959332,ETH,63.5605005,2023-04-02 05:26:23
3244,9871,seaport,16959303,ETH,66.0083,2023-04-02 05:20:23
3245,5836,seaport,16958986,WETH,62.0789,2023-04-02 04:16:11
3246,2012,seaport,16958929,WETH,65.0,2023-04-02 04:04:47
3247,6143,blur,16958927,,62.37655,2023-04-02 04:04:23
3248,3852,blur,16958735,,63.3019,2023-04-02 03:24:59
3249,8723,blur,16958706,,63.3019,2023-04-02 03:19:11
3250,8372,blur,16958700,,63.31185,2023-04-02 03:17:59
3251,4752,blur,16958685,,63.31185,2023-04-02 03:14:59
3252,1576,blur,16958680,,63.31185,2023-04-02 03:13:47
3254,301,blur,16958648,,63.31185,2023-04-02 03:07:23
3255,6143,blur,16958625,,63.481,2023-04-02 03:02:47
3256,6143,blur,16958304,,63.31185,2023-04-02 01:58:23
3257,9360,seaport,16957966,WETH,63.0,2023-04-02 00:50:35
3258,7897,seaport,16957632,ETH,64.675,2023-04-01 23:42:59
3259,4668,seaport,16957619,ETH,64.5755,2023-04-01 23:40:23
3260,3273,x2y2,16957253,ETH,64.6,2023-04-01 22:26:23
3261,6204,seaport,16957030,ETH,67.6845,2023-04-01 21:41:11
3262,1576,blur,16957027,,63.31185,2023-04-01 21:40:35
3263,3622,blur,16956005,ETH,64.30685,2023-04-01 18:13:35
3264,205,blur,16953923,,62.884,2023-04-01 11:12:23
3265,6716,seaport,16953570,,1e-18,2023-04-01 10:00:23
3266,7644,blur,16952274,ETH,63.68995,2023-04-01 05:37:59
3267,7007,x2y2,16952063,ETH,66.0,2023-04-01 04:55:11
3268,1157,seaport,16952006,ETH,67.6845,2023-04-01 04:43:47
3269,3691,blur,16951918,ETH,62.2869005,2023-04-01 04:26:11
3270,9851,seaport,16951813,ETH,70.2,2023-04-01 04:05:11
3271,1723,blur,16951595,ETH,62.19525,2023-04-01 03:20:47
3272,3852,blur,16951509,ETH,60.979968,2023-04-01 03:03:23
3273,3622,blur,16951205,,60.72485,2023-04-01 02:01:59
3274,7007,seaport,16950719,ETH,79.6,2023-04-01 00:23:23
3275,1192,seaport,16950710,ETH,60.45,2023-04-01 00:21:35
3276,1707,blur,16949676,ETH,63.63025,2023-03-31 20:53:23
3278,718,x2y2,16949447,ETH,61.3,2023-03-31 20:06:11
3279,6873,seaport,16949367,ETH,16.915,2023-03-31 19:49:59
3280,741,seaport,16949207,ETH,64.675,2023-03-31 19:17:47
3281,9670,blur,16949071,ETH,60.98355,2023-03-31 18:50:11
3282,9383,seaport,16948999,ETH,65.5506,2023-03-31 18:35:47
3283,9513,blur,16948760,ETH,62.03825,2023-03-31 17:47:59
3284,9140,seaport,16948280,ETH,64.277,2023-03-31 16:11:23
3285,192,seaport,16947500,ETH,8.70625,2023-03-31 13:34:11
3286,6776,seaport,16947449,WETH,240.88,2023-03-31 13:23:23
3287,7976,seaport,16946960,ETH,62.63525,2023-03-31 11:42:47
3288,3622,blur,16946868,,60.3965,2023-03-31 11:23:47
3289,8666,seaport,16946775,ETH,67.65005,2023-03-31 11:04:59
3290,9670,blur,16945287,,60.14775,2023-03-31 06:04:59
3291,4752,seaport,16945070,ETH,60.695,2023-03-31 05:21:11
3292,5484,seaport,16945043,ETH,62.088,2023-03-31 05:15:47
3293,718,blur,16945038,ETH,60.5756,2023-03-31 05:14:35
3294,7644,blur,16945037,ETH,60.4399815,2023-03-31 05:14:23
3295,9483,blur,16945017,ETH,60.1179,2023-03-31 05:10:23
3300,9670,blur,16944982,,60.02835,2023-03-31 05:03:23
3301,6827,blur,16944975,,60.02835,2023-03-31 05:01:59
3302,5976,blur,16944588,ETH,60.68505,2023-03-31 03:43:59
3303,9670,blur,16944565,,59.9786,2023-03-31 03:39:23
3304,5976,blur,16944561,,59.9786,2023-03-31 03:38:35
3305,4033,blur,16944273,ETH,60.120089,2023-03-31 02:40:35
3306,6827,blur,16944267,,59.9786,2023-03-31 02:39:23
3307,4033,blur,16944263,,59.9786,2023-03-31 02:38:35
3308,192,seaport,16944191,ETH,74.1275,2023-03-31 02:23:59
3309,2616,x2y2,16944116,ETH,65.0,2023-03-31 02:08:35
3310,9597,seaport,16943722,ETH,68.25,2023-03-31 00:48:59
3311,1707,blur,16943302,ETH,60.12785,2023-03-30 23:23:47
3312,7814,seaport,16942962,ETH,63.67005,2023-03-30 22:14:47
3313,9383,seaport,16942422,ETH,61.6899999005,2023-03-30 20:26:11
3314,1927,seaport,16941737,ETH,65.67,2023-03-30 18:07:47
3315,9383,seaport,16941476,WETH,0.002744,2023-03-30 17:14:23
3316,741,seaport,16941084,ETH,1.14425,2023-03-30 15:55:35
3317,3691,blur,16940820,ETH,60.12785,2023-03-30 15:01:59
3318,9513,blur,16940249,ETH,60.1378,2023-03-30 13:06:23
3319,9513,blur,16940140,,59.9786,2023-03-30 12:44:11
3320,6511,seaport,16940016,WETH,62.8,2023-03-30 12:19:23
3321,3691,blur,16939943,,59.9786,2023-03-30 12:03:47
3322,3691,seaport,16939496,WETH,59.71,2023-03-30 10:32:59
3323,6008,seaport,16938095,ETH,65.1725,2023-03-30 05:50:35
3324,1810,seaport,16937410,ETH,60.54575,2023-03-30 03:32:59
3325,741,blur,16937298,ETH,60.098,2023-03-30 03:10:11
3326,741,blur,16937213,,59.9786,2023-03-30 02:53:11
3327,854,blur,16937079,,59.96865,2023-03-30 02:25:47
3328,891,seaport,16936548,ETH,69.65,2023-03-30 00:38:23
3329,1438,blur,16935989,ETH,60.5599188,2023-03-29 22:44:59
3330,9061,blur,16935794,ETH,62.1875,2023-03-29 22:05:59
3331,70,blur,16935470,ETH,60.64525,2023-03-29 21:00:47
3332,5585,seaport,16934943,WETH,1.2162,2023-03-29 19:13:59
3334,9483,blur,16934603,,59.9587,2023-03-29 18:04:23
3335,7814,seaport,16933578,ETH,60.9375,2023-03-29 14:35:59
3336,7320,seaport,16933443,ETH,64.66505,2023-03-29 14:08:35
3337,6008,blur,16933316,,58.734,2023-03-29 13:42:35
3338,9061,blur,16932462,ETH,69.6899775,2023-03-29 10:49:47
3339,2368,seaport,16932228,ETH,61.5706,2023-03-29 10:01:59
3340,9483,blur,16931957,,59.9189,2023-03-29 09:07:23
3341,1325,blur,16931717,ETH,71.64,2023-03-29 08:18:59
3342,9483,blur,16931650,,59.9189,2023-03-29 08:05:35
3343,9670,blur,16931475,,59.90895,2023-03-29 07:29:59
3344,1018,seaport,16931294,ETH,64.3566,2023-03-29 06:53:35
3345,2368,blur,16931105,,59.94875,2023-03-29 06:14:59
3346,9483,blur,16930543,,59.90895,2023-03-29 04:21:35
3347,2368,blur,16930004,,59.90895,2023-03-29 02:32:59
3348,8214,blur,16929899,,59.90895,2023-03-29 02:11:35
3349,85,seaport,16929577,ETH,72.6375,2023-03-29 01:06:35
3350,6827,blur,16929567,,59.90895,2023-03-29 01:04:35
3351,7684,blur,16929429,ETH,62.685,2023-03-29 00:36:47
3352,1810,blur,16929168,,59.899,2023-03-28 23:43:47
3353,7366,blur,16927923,,59.8791,2023-03-28 19:31:59
3354,70,blur,16927544,ETH,60.44625,2023-03-28 18:15:47
3355,4865,blur,16927342,ETH,60.3567,2023-03-28 17:34:59
3356,2786,seaport,16927316,ETH,68.655,2023-03-28 17:29:47
3357,4595,x2y2,16926507,ETH,60.75,2023-03-28 14:44:47
3358,1118,blur,16926406,,59.501,2023-03-28 14:24:11
3359,1118,blur,16925912,,59.4413,2023-03-28 12:44:47
3360,1810,blur,16925905,,59.4413,2023-03-28 12:43:23
3361,1810,blur,16925569,,59.45125,2023-03-28 11:35:11
3362,70,blur,16925191,,59.4413,2023-03-28 10:18:11
3363,2819,blur,16925130,ETH,60.6849505,2023-03-28 10:05:35
3364,9548,x2y2,16924754,ETH,61.25,2023-03-28 08:49:35
3365,9548,seaport,16924271,ETH,60.1975,2023-03-28 07:11:11
3366,9548,seaport,16924193,WETH,57.27,2023-03-28 06:55:11
3367,7744,seaport,16924131,ETH,96.4752,2023-03-28 06:42:47
3368,3244,blur,16923921,ETH,60.690025,2023-03-28 05:59:35
3369,1118,blur,16921756,,59.15275,2023-03-27 22:42:11
3370,3055,blur,16920836,,59.501,2023-03-27 19:36:11
3371,1118,blur,16920818,,59.501,2023-03-27 19:32:23
3372,9180,seaport,16920804,ETH,71.175,2023-03-27 19:29:23
3373,2781,seaport,16920802,WETH,62.0,2023-03-27 19:28:59
3374,7692,blur,16920780,,59.7,2023-03-27 19:24:35
3375,718,seaport,16920568,ETH,0.4975,2023-03-27 18:41:47
3376,1894,blur,16920396,,59.94875,2023-03-27 18:06:59
3377,5252,blur,16920382,,59.9587,2023-03-27 18:04:11
3378,7692,blur,16920378,,59.9985,2023-03-27 18:03:23
3379,6774,blur,16920375,,60.00845,2023-03-27 18:02:47
3381,3852,blur,16920373,,60.00845,2023-03-27 18:02:23
3382,7213,blur,16920354,,60.00845,2023-03-27 17:58:35
3383,9086,blur,16920298,,60.00845,2023-03-27 17:46:59
3384,3055,blur,16920261,,60.00845,2023-03-27 17:39:35
3385,4776,seaport,16920047,ETH,88.555,2023-03-27 16:56:11
3386,3055,blur,16919955,,60.00845,2023-03-27 16:37:47
3387,3244,blur,16919948,,60.00845,2023-03-27 16:36:23
3388,2781,x2y2,16919894,ETH,62.0,2023-03-27 16:25:35
3389,812,blur,16919691,ETH,62.600027,2023-03-27 15:44:35
3390,1576,blur,16919594,,60.00845,2023-03-27 15:24:47
3391,812,blur,16919558,,60.00845,2023-03-27 15:17:35
3392,3244,blur,16919524,,60.00845,2023-03-27 15:10:47
3393,7693,seaport,16919367,ETH,64.04775,2023-03-27 14:39:11
3394,8217,seaport,16919052,,1e-18,2023-03-27 13:35:59
3395,7992,blur,16918428,ETH,62.313069,2023-03-27 11:29:47
3396,7992,x2y2,16917826,ETH,60.26,2023-03-27 09:28:23
3397,1894,blur,16916563,,59.9587,2023-03-27 05:12:23
3398,9086,blur,16915596,,59.94875,2023-03-27 01:55:59
3399,7923,seaport,16914231,ETH,74.49,2023-03-26 21:19:35
3400,1894,blur,16914128,,59.94875,2023-03-26 20:58:59
3401,7923,x2y2,16913745,ETH,70.0,2023-03-26 19:42:11
3402,1889,blur,16913626,,59.9985,2023-03-26 19:17:47
3403,6774,blur,16912964,ETH,59.55075,2023-03-26 17:03:35
3406,2781,x2y2,16912708,ETH,61.5,2023-03-26 16:11:59
3407,1889,blur,16912435,ETH,58.904,2023-03-26 15:16:35
3408,1118,blur,16912026,,58.0085,2023-03-26 13:53:47
3409,4429,blur,16910896,ETH,57.7099005,2023-03-26 10:05:47
3410,7868,seaport,16910480,ETH,62.1875,2023-03-26 08:41:59
3411,4429,blur,16910284,,57.22245,2023-03-26 08:02:23
3412,3971,seaport,16910273,ETH,64.56555,2023-03-26 08:00:11
3413,7644,blur,16910161,,57.26225,2023-03-26 07:37:23
3414,447,blur,16910025,ETH,59.2025,2023-03-26 07:09:47
3415,2819,blur,16909827,,57.5508,2023-03-26 06:29:59
3416,2062,x2y2,16909765,ETH,318.0,2023-03-26 06:17:35
3417,1118,blur,16909706,,57.5508,2023-03-26 06:05:47
3418,3055,blur,16909548,,57.71,2023-03-26 05:33:47
3419,447,blur,16909453,,58.108,2023-03-26 05:14:11
3420,1889,blur,16909441,,58.11795,2023-03-26 05:11:47
3421,7868,blur,16909168,,58.1478,2023-03-26 04:16:59
3422,3055,blur,16908868,,58.1279,2023-03-26 03:16:35
3425,7868,blur,16908854,,58.2075,2023-03-26 03:13:47
3426,429,seaport,16908467,ETH,0.995,2023-03-26 01:55:23
3427,7897,seaport,16908337,ETH,65.1725,2023-03-26 01:28:47
3428,8260,blur,16908332,,58.2075,2023-03-26 01:27:35
3429,3139,seaport,16906796,ETH,59.6899505,2023-03-25 20:17:23
3430,2819,blur,16906750,,58.23735,2023-03-25 20:08:11
3431,7684,seaport,16906497,ETH,60.695,2023-03-25 19:17:35
3432,3055,blur,16906213,,59.45125,2023-03-25 18:19:59
3433,1889,blur,16906175,,59.45125,2023-03-25 18:12:11
3434,9483,blur,16906143,,59.4811,2023-03-25 18:05:23
3436,9021,blur,16906004,,60.894,2023-03-25 17:37:11
3437,6487,blur,16905994,,60.894,2023-03-25 17:34:59
3438,9534,blur,16905957,,60.894,2023-03-25 17:27:35
3439,9266,blur,16905852,,60.894,2023-03-25 17:06:11
3440,3055,blur,16905807,,61.16265,2023-03-25 16:56:59
3442,9021,seaport,16905702,WETH,59.21,2023-03-25 16:35:59
3443,7880,blur,16905581,ETH,68.64505,2023-03-25 16:11:35
3444,6487,seaport,16905526,ETH,62.486,2023-03-25 16:00:23
3445,2037,x2y2,16905334,ETH,62.5,2023-03-25 15:21:23
3446,6774,seaport,16905327,ETH,61.69,2023-03-25 15:19:59
3447,7976,seaport,16905161,WETH,63.0,2023-03-25 14:46:23
3448,8829,blur,16904912,ETH,61.38155,2023-03-25 13:56:11
3449,8723,seaport,16904604,ETH,61.24225,2023-03-25 12:53:47
3450,731,blur,16904586,ETH,60.68505,2023-03-25 12:49:59
3451,2149,blur,16904311,ETH,60.6751,2023-03-25 11:54:35
3452,1576,blur,16904026,ETH,60.5756,2023-03-25 10:56:47
3453,718,blur,16903682,ETH,60.94375,2023-03-25 09:47:47
3454,718,blur,16903073,ETH,59.69005,2023-03-25 07:44:35
3456,1576,x2y2,16902905,ETH,58.7,2023-03-25 07:10:35
3457,4799,blur,16902470,ETH,59.2979205,2023-03-25 05:41:59
3458,9483,blur,16902468,,58.2871,2023-03-25 05:41:35
3459,4799,blur,16902416,,57.71,2023-03-25 05:31:11
3460,2786,seaport,16902255,ETH,60.1975,2023-03-25 04:58:23
3461,2786,seaport,16902195,ETH,68.655,2023-03-25 04:46:11
3462,731,blur,16902193,ETH,57.113,2023-03-25 04:45:47
3463,6074,blur,16902143,ETH,57.2125,2023-03-25 04:35:35
3464,429,blur,16902106,ETH,58.45625,2023-03-25 04:28:11
3465,9483,blur,16901881,ETH,56.914,2023-03-25 03:42:47
3466,3852,blur,16901872,ETH,56.914,2023-03-25 03:40:59
3467,9829,blur,16901859,ETH,57.20255,2023-03-25 03:38:23
3470,4012,blur,16901828,ETH,57.0028535,2023-03-25 03:32:11
3472,4451,blur,16901788,ETH,59.6005,2023-03-25 03:24:11
3473,2534,blur,16901750,ETH,56.914,2023-03-25 03:16:23
3474,6637,seaport,16901593,WETH,62.3,2023-03-25 02:44:47
3475,2808,blur,16900941,ETH,57.002555,2023-03-25 00:33:11
3476,4799,blur,16900500,,56.36675,2023-03-24 23:04:11
3477,4429,blur,16900476,,56.5757,2023-03-24 22:59:11
3478,4799,blur,16900197,,56.04835,2023-03-24 22:02:35
3479,3852,blur,16900063,,56.04835,2023-03-24 21:34:47
3480,1941,seaport,16899524,ETH,62.685,2023-03-24 19:45:35
3481,8990,blur,16898426,ETH,57.2125,2023-03-24 16:03:59
3482,2744,blur,16897807,,55.94885,2023-03-24 13:58:59
3483,9140,blur,16897646,ETH,57.1528,2023-03-24 13:26:23
3484,9140,blur,16897521,,55.9389,2023-03-24 13:00:59
3485,2744,blur,16897468,,55.9389,2023-03-24 12:50:11
3486,9829,x2y2,16897354,ETH,56.25,2023-03-24 12:27:11
3487,2250,seaport,16897317,ETH,57.66025,2023-03-24 12:19:35
3488,9829,seaport,16897032,,1e-18,2023-03-24 11:21:47
3489,9605,seaport,16896916,ETH,2.4875,2023-03-24 10:58:23
3490,3540,x2y2,16896280,ETH,58.0,2023-03-24 08:49:59
3491,2744,blur,16896142,,55.78965,2023-03-24 08:22:23
3492,2744,blur,16895829,,55.76975,2023-03-24 07:18:47
3493,9483,blur,16895496,,55.8195,2023-03-24 06:11:35
3494,2036,blur,16894828,ETH,57.20255,2023-03-24 03:56:59
3495,2368,blur,16893634,ETH,56.8399123,2023-03-23 23:55:23
3496,1018,seaport,16893246,WETH,57.0,2023-03-23 22:36:35
3497,1889,x2y2,16892979,ETH,56.1,2023-03-23 21:42:35
3498,9074,blur,16892751,ETH,58.19755,2023-03-23 20:56:11
3499,2744,blur,16892720,,55.49115,2023-03-23 20:49:47
3500,764,blur,16892667,ETH,56.70505,2023-03-23 20:39:11
3501,985,seaport,16892622,ETH,59.4015,2023-03-23 20:30:11
3502,3540,seaport,16892589,ETH,56.8145,2023-03-23 20:23:23
3503,4012,blur,16892389,,55.4613,2023-03-23 19:43:23
3505,2744,blur,16891871,,55.57075,2023-03-23 17:59:11
3506,9829,blur,16891790,,55.47125,2023-03-23 17:42:59
3507,3540,seaport,16891760,WETH,56.75,2023-03-23 17:36:47
3508,4012,blur,16891498,,55.72,2023-03-23 16:43:59
3509,7585,seaport,16891349,ETH,57.113,2023-03-23 16:13:59
3510,4794,blur,16891269,ETH,58.2672,2023-03-23 15:57:23
3512,9537,seaport,16891206,ETH,58.6055,2023-03-23 15:44:35
3513,3540,blur,16890846,ETH,70.98975,2023-03-23 14:32:11
3514,7336,seaport,16890838,ETH,58.6055,2023-03-23 14:30:23
3515,7897,blur,16890708,,54.8046,2023-03-23 14:03:47
3516,1889,blur,16890468,,54.13795,2023-03-23 13:15:11
3517,9829,blur,16890461,,54.128,2023-03-23 13:13:47
3518,3622,blur,16890357,ETH,56.2175,2023-03-23 12:52:23
3519,3475,blur,16890311,ETH,55.9588,2023-03-23 12:42:59
3520,4012,blur,16890154,,55.6603,2023-03-23 12:10:59
3521,9829,blur,16890151,,55.6802,2023-03-23 12:10:23
3522,9483,blur,16890104,,55.7996,2023-03-23 12:00:47
3532,4838,seaport,16889862,ETH,62.3865,2023-03-23 11:11:47
3533,1576,blur,16889770,,56.82445,2023-03-23 10:53:11
3534,7875,seaport,16889312,ETH,58.705,2023-03-23 09:20:11
3535,9467,seaport,16888859,ETH,58.705,2023-03-23 07:47:59
3536,7200,x2y2,16888523,ETH,61.0,2023-03-23 06:39:47
3537,6570,seaport,16887181,ETH,57.525,2023-03-23 02:07:47
3538,910,blur,16887068,ETH,58.2000375,2023-03-23 01:44:59
3539,9467,seaport,16887051,WETH,56.02,2023-03-23 01:41:35
3540,7000,seaport,16887013,ETH,12.935,2023-03-23 01:33:59
3541,9829,blur,16886968,,55.6603,2023-03-23 01:24:59
3542,910,blur,16886814,,55.92895,2023-03-23 00:53:23
3543,6153,x2y2,16886738,ETH,71.0,2023-03-23 00:38:11
3544,9537,x2y2,16886713,ETH,57.0,2023-03-23 00:33:11
3545,8665,x2y2,16886021,ETH,58.25,2023-03-22 22:11:59
3546,429,blur,16884863,,53.7499,2023-03-22 18:18:35
3547,3595,blur,16884810,ETH,58.5642075,2023-03-22 18:07:59
3548,3182,blur,16884723,,55.7996,2023-03-22 17:50:23
3549,7140,blur,16884672,,56.118,2023-03-22 17:40:11
3550,9953,seaport,16884618,ETH,59.6999005,2023-03-22 17:29:11
3551,941,blur,16884532,,56.118,2023-03-22 17:11:47
3552,764,blur,16884282,,56.86425,2023-03-22 16:21:23
3553,9858,x2y2,16884249,ETH,59.5,2023-03-22 16:14:35
3554,429,blur,16884233,,56.90405,2023-03-22 16:11:23
3555,4284,blur,16883818,ETH,57.40155,2023-03-22 14:47:35
3556,1826,seaport,16883574,WETH,57.44,2023-03-22 13:57:47
3557,2974,blur,16883504,,56.914,2023-03-22 13:43:35
3558,1525,x2y2,16883417,ETH,77.0,2023-03-22 13:25:59
3559,1826,blur,16882680,,56.92395,2023-03-22 10:56:35
3560,7140,blur,16882482,,57.4314,2023-03-22 10:16:35
3561,1826,blur,16882352,,57.4314,2023-03-22 09:50:35
3562,1826,blur,16880868,,57.44135,2023-03-22 04:50:23
3563,7140,blur,16880865,,57.4513,2023-03-22 04:49:47
3564,9256,x2y2,16880739,ETH,71.0,2023-03-22 04:24:35
3565,7140,blur,16880240,,57.46125,2023-03-22 02:44:23
3567,1826,blur,16879971,,57.46125,2023-03-22 01:49:47
3568,7427,blur,16879226,ETH,58.705,2023-03-21 23:19:23
3569,9534,seaport,16879140,ETH,59.475,2023-03-21 23:01:59
3570,7140,blur,16878287,,57.8095,2023-03-21 20:09:35
3571,2974,blur,16877300,,57.97865,2023-03-21 16:48:47
3572,4284,blur,16877297,,57.9886,2023-03-21 16:48:11
3573,4012,seaport,16877277,WETH,1.1500002,2023-03-21 16:44:11
3575,2534,blur,16877175,ETH,58.2871,2023-03-21 16:23:23
3576,2534,blur,16877118,,57.9886,2023-03-21 16:11:47
3577,2974,blur,16876687,,57.97865,2023-03-21 14:44:47
3578,7932,blur,16875847,ETH,59.25225,2023-03-21 11:54:47
3579,4284,blur,16875691,ETH,57.5906,2023-03-21 11:23:23
3580,6143,blur,16874858,,56.7747,2023-03-21 08:33:35
3581,2534,blur,16874838,,56.8941,2023-03-21 08:29:35
3582,7932,blur,16874759,,56.8941,2023-03-21 08:13:47
3583,2974,blur,16874755,,56.96375,2023-03-21 08:12:59
3584,4284,blur,16874748,,56.96375,2023-03-21 08:11:35
3585,2534,blur,16874513,,56.96375,2023-03-21 07:24:35
3587,6937,seaport,16874331,WETH,1.1200002,2023-03-21 06:47:35
3589,1753,seaport,16873916,WETH,60.0,2023-03-21 05:24:11
3590,7932,blur,16873232,,56.86425,2023-03-21 03:05:11
